source,rank,x1,y1,x2,y2,length,angle_degrees
canny_control,362,306.0,950.0,373.0,826.0,140.9432509913121,118.38335414152982
canny_control,363,262.0,811.0,402.0,825.0,140.69825869569246,5.710593137499642
canny_control,364,382.0,1169.0,396.0,1029.0,140.69825869569246,95.71059313749963
canny_control,365,634.0,798.0,774.0,811.0,140.60227594174995,5.305109606210384
canny_control,366,535.0,713.0,672.0,744.0,140.46351839534705,12.750025835816377
canny_control,367,623.0,753.0,734.0,667.0,140.41723540933285,142.23237870827765
canny_control,368,769.0,1197.0,904.0,1235.0,140.24621207005913,15.720927785822772
canny_control,369,553.0,825.0,652.0,924.0,140.0071426749364,45.0
canny_control,370,273.0,885.0,343.0,1006.0,139.7891269019161,59.950086379012546
canny_control,371,712.0,770.0,851.0,784.0,139.70325694127536,5.751402090365988
canny_control,372,275.0,928.0,301.0,1065.0,139.44532978913278,79.25414277042216
canny_control,373,148.0,610.0,155.0,471.0,139.17614738165446,92.88296345253953
canny_control,374,997.0,637.0,1003.0,776.0,139.12943613772032,87.5283352383666
canny_control,375,468.0,876.0,607.0,870.0,139.12943613772032,177.5283352383666
canny_control,376,479.0,608.0,483.0,469.0,139.05754204644924,91.64834450489613
canny_control,377,868.0,1015.0,871.0,876.0,139.0323703315167,91.23640760285615
canny_control,378,598.0,790.0,598.0,651.0,139.0,90.0
canny_control,379,255.0,813.0,390.0,846.0,138.97481786280562,13.736268305622572
canny_control,380,269.0,781.0,390.0,849.0,138.7984149765407,29.33526697427818
canny_control,381,217.0,1108.0,226.0,970.0,138.2931668593933,93.73139699916045
canny_control,382,1101.0,739.0,1109.0,877.0,138.2316895650198,86.68221883166515
canny_control,383,277.0,706.0,318.0,838.0,138.2208377922808,72.74488899790805
canny_control,384,481.0,516.0,486.0,378.0,138.0905500025255,92.0750263614174
canny_control,385,237.0,965.0,370.0,1001.0,137.78606605894515,15.145706144430186
canny_control,386,537.0,882.0,674.0,869.0,137.6154061142865,174.57940471623763
canny_control,387,142.0,1103.0,279.0,1112.0,137.2953021774598,3.7585556854719964
canny_control,388,687.0,916.0,817.0,960.0,137.2443077143821,18.69898280418112
canny_control,389,808.0,879.0,945.0,885.0,137.13132391981054,2.507701727066255
canny_control,390,545.0,1171.0,682.0,1165.0,137.13132391981054,177.49229827293374
canny_control,391,321.0,909.0,323.0,1046.0,137.01459776242822,89.16362467457759
canny_control,392,810.0,1154.0,944.0,1181.0,136.69308687713507,11.392135831552729
canny_control,393,458.0,897.0,592.0,923.0,136.49908424601244,10.980650010173543
canny_control,394,118.0,1130.0,122.0,994.0,136.0588108135596,91.68468431789628
canny_control,395,940.0,171.0,1009.0,54.0,135.83077707206124,120.5297058999341
canny_control,396,403.0,1003.0,536.0,1030.0,135.71293232407882,11.475526751423041
canny_control,397,731.0,774.0,861.0,812.0,135.4400236266961,16.29404745659891
canny_control,398,282.0,1043.0,413.0,1009.0,135.34031180694095,165.45036722987766
canny_control,399,564.0,1123.0,697.0,1148.0,135.32922818075923,10.645663344960324
canny_control,400,511.0,948.0,630.0,1012.0,135.1184665395519,28.27203607943271
