step,style_strength,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,total_loss
43,1.0,0.7594804167747498,1.2451885140762897e-06,0.08931946754455566,0.7594804167747498,1.2451884746551514,8.931946467782836e-06,2.0046777725219727
44,1.0,0.7518563270568848,1.2532960909084068e-06,0.08924148976802826,0.7518563270568848,1.253296136856079,8.924148460209835e-06,2.0051612854003906
45,1.0,0.754575252532959,1.195488380290044e-06,0.08916929364204407,0.754575252532959,1.1954883337020874,8.916928891267162e-06,1.9500725269317627
46,1.0,0.7232336401939392,1.1837744295917219e-06,0.08909358084201813,0.7232336401939392,1.183774471282959,8.909358257369604e-06,1.9070171117782593
47,1.0,0.7200639843940735,1.1525477248142124e-06,0.08901797235012054,0.7200639843940735,1.1525477170944214,8.901796718419064e-06,1.872620701789856
48,1.0,0.7202780842781067,1.134567696681188e-06,0.08894284069538116,0.7202780842781067,1.1345677375793457,8.89428429218242e-06,1.854854702949524
49,1.0,0.7074227333068848,1.1360522194081568e-06,0.08886773884296417,0.7074227333068848,1.1360522508621216,8.886773684935179e-06,1.8434839248657227
50,1.0,0.7201460003852844,1.105486830965674e-06,0.08879805356264114,0.7201460003852844,1.1054868698120117,8.879805136530194e-06,1.8256416320800781
51,1.0,0.7048506140708923,1.1130366601719288e-06,0.08873032033443451,0.7048506140708923,1.1130366325378418,8.873032129486091e-06,1.8178961277008057
52,1.0,0.7102831602096558,1.0768848142106435e-06,0.08867436647415161,0.7102831602096558,1.0768848657608032,8.867436008586083e-06,1.7871768474578857
53,1.0,0.6921031475067139,1.0703254247346194e-06,0.08861230313777924,0.6921031475067139,1.0703253746032715,8.861230526235886e-06,1.762437343597412
54,1.0,0.6921045184135437,1.044880605149956e-06,0.08856197446584702,0.6921045184135437,1.0448806285858154,8.856197382556275e-06,1.7369940280914307
55,1.0,0.6779844164848328,1.041706241267093e-06,0.08851301670074463,0.6779844164848328,1.0417062044143677,8.851301572576631e-06,1.7196993827819824
56,1.0,0.6826333999633789,1.019840283333906e-06,0.08846120536327362,0.6826333999633789,1.0198402404785156,8.84612018126063e-06,1.7024824619293213
57,1.0,0.677445113658905,1.0110228458870552e-06,0.08841003477573395,0.677445113658905,1.0110228061676025,8.841003364068456e-06,1.688476800918579
58,1.0,0.6643651723861694,1.015426050798851e-06,0.08836104720830917,0.6643651723861694,1.0154260396957397,8.836104825604707e-06,1.679800033569336
59,1.0,0.6920939087867737,9.878169748844812e-07,0.08831852674484253,0.6920939087867737,0.9878169894218445,8.831852028379217e-06,1.679919719696045
60,1.0,0.67657870054245,1.0465777222634642e-06,0.08827944099903107,0.67657870054245,1.0465776920318604,8.827943929645699e-06,1.7231652736663818
61,1.0,0.7224438786506653,1.016106466522615e-06,0.08825673162937164,0.7224438786506653,1.0161064863204956,8.825672921375372e-06,1.7385592460632324
62,1.0,0.7232557535171509,1.0543437838350656e-06,0.0882461816072464,0.7232557535171509,1.054343819618225,8.824617907521315e-06,1.7776083946228027
63,1.0,0.6873189806938171,9.811876680032583e-07,0.08826403319835663,0.6873189806938171,0.981187641620636,8.826403245620895e-06,1.6685154438018799
64,1.0,0.695672333240509,9.638939673095592e-07,0.0882614254951477,0.695672333240509,0.9638939499855042,8.826142220641486e-06,1.65957510471344
65,1.0,0.6796126961708069,1.0079141929963953e-06,0.08824697881937027,0.6796126961708069,1.0079141855239868,8.824697943055071e-06,1.6875357627868652
66,1.0,0.6993824243545532,9.552405799695407e-07,0.08824832737445831,0.6993824243545532,0.9552406072616577,8.824832548270933e-06,1.6546318531036377
67,1.0,0.6693677306175232,9.607117590348935e-07,0.08822684735059738,0.6693677306175232,0.9607117772102356,8.822684321785346e-06,1.6300883293151855
68,1.0,0.6648531556129456,9.494387995800935e-07,0.08820492029190063,0.6648531556129456,0.9494388103485107,8.820491530059371e-06,1.6143007278442383
69,1.0,0.6772976517677307,9.318729894403077e-07,0.08818872272968292,0.6772976517677307,0.9318729639053345,8.818871719995514e-06,1.6091794967651367
70,1.0,0.6473026275634766,9.54542088038579e-07,0.08816038072109222,0.6473026275634766,0.9545421004295349,8.816037734504789e-06,1.601853609085083
71,1.0,0.6779741644859314,9.138701102529012e-07,0.08813414722681046,0.6779741644859314,0.913870096206665,8.813414751784876e-06,1.591853141784668
72,1.0,0.6444404125213623,9.4400058969768e-07,0.08810758590698242,0.6444404125213623,0.9440006017684937,8.810758117760997e-06,1.5884498357772827
73,1.0,0.6666650772094727,9.097362863030867e-07,0.0880858451128006,0.6666650772094727,0.9097362756729126,8.80858442542376e-06,1.576410174369812
74,1.0,0.6480277180671692,9.289129820899689e-07,0.08806362748146057,0.6480277180671692,0.9289129972457886,8.806362529867329e-06,1.5769495964050293
75,1.0,0.6594798564910889,9.083779559659888e-07,0.08805602043867111,0.6594798564910889,0.9083779454231262,8.805602192296647e-06,1.567866563796997
76,1.0,0.6531349420547485,9.134123502008151e-07,0.08803878724575043,0.6531349420547485,0.91341233253479,8.803878699836787e-06,1.5665560960769653
77,1.0,0.6551989316940308,8.954617669587606e-07,0.08803948014974594,0.6551989316940308,0.8954617381095886,8.803947821434122e-06,1.5506694316864014
78,1.0,0.6392400860786438,9.081759344553575e-07,0.08803091943264008,0.6392400860786438,0.9081759452819824,8.803091986919753e-06,1.5474247932434082
79,1.0,0.6655961871147156,8.716820047993679e-07,0.08802919089794159,0.6655961871147156,0.8716819882392883,8.802919182926416e-06,1.5372869968414307
80,1.0,0.6282481551170349,9.084536145564925e-07,0.08802230656147003,0.6282481551170349,0.908453643321991,8.802230695437174e-06,1.5367106199264526
81,1.0,0.6606795191764832,8.652071414871898e-07,0.08801980316638947,0.6606795191764832,0.8652071356773376,8.801979674899485e-06,1.5258954763412476
82,1.0,0.6303953528404236,8.91404738467827e-07,0.08800807595252991,0.6303953528404236,0.8914047479629517,8.8008073362289e-06,1.5218088626861572
83,1.0,0.6509557366371155,8.610315376245126e-07,0.08801084011793137,0.6509557366371155,0.8610315322875977,8.801083822618239e-06,1.5119960308074951
84,1.0,0.6299340724945068,8.87387898274028e-07,0.08800011873245239,0.6299340724945068,0.8873878717422485,8.800011528364848e-06,1.5173307657241821
85,1.0,0.6571553945541382,8.667537940709735e-07,0.08799663931131363,0.6571553945541382,0.8667538166046143,8.799664101388771e-06,1.5239180326461792
86,1.0,0.6467961072921753,9.018937134896987e-07,0.08799216896295547,0.6467961072921753,0.9018937349319458,8.799216629995499e-06,1.5486986637115479
87,1.0,0.6613265872001648,8.689066817169078e-07,0.0880102813243866,0.6613265872001648,0.8689066767692566,8.80102834344143e-06,1.5302420854568481
88,1.0,0.6426464915275574,8.828274076222442e-07,0.08801178634166718,0.6426464915275574,0.8828274011611938,8.801178410067223e-06,1.5254826545715332
89,1.0,0.6594017744064331,8.45444276365015e-07,0.08803590387105942,0.6594017744064331,0.8454442620277405,8.803590390016325e-06,1.5048549175262451
90,1.0,0.6334729790687561,8.691898756296723e-07,0.08803879469633102,0.6334729790687561,0.8691898584365845,8.803879609331489e-06,1.502671718597412
91,1.0,0.6568164825439453,8.323881957039703e-07,0.08804883807897568,0.6568164825439453,0.8323882222175598,8.804883691482246e-06,1.489213466644287
92,1.0,0.6315221190452576,8.450351742794737e-07,0.08805371820926666,0.6315221190452576,0.845035195350647,8.805371180642396e-06,1.4765660762786865
93,1.0,0.6265268325805664,8.451200415038329e-07,0.0880514532327652,0.6265268325805664,0.8451200127601624,8.805144716461655e-06,1.4716556072235107
94,1.0,0.6465045809745789,8.217058962145529e-07,0.0880478098988533,0.6465045809745789,0.8217058777809143,8.804780918580946e-06,1.46821928024292
95,1.0,0.60854572057724,8.781713631833554e-07,0.08803486824035645,0.60854572057724,0.8781713843345642,8.803486707620323e-06,1.486725926399231
96,1.0,0.6833446025848389,8.368966746274964e-07,0.08804453164339066,0.6833446025848389,0.8368966579437256,8.804452590993606e-06,1.5202500820159912
97,1.0,0.6597241163253784,9.716046633911901e-07,0.08804991841316223,0.6597241163253784,0.9716046452522278,8.804991921351757e-06,1.6313376426696777
98,1.0,0.6838217377662659,8.831032687339757e-07,0.08810887485742569,0.6838217377662659,0.8831032514572144,8.810887266008649e-06,1.5669338703155518
99,1.0,0.6877861022949219,8.470697139273398e-07,0.08813533186912537,0.6877861022949219,0.8470697402954102,8.813532986096106e-06,1.5348646640777588
100,1.0,0.6453384160995483,8.504592869940097e-07,0.0882125049829483,0.6453384160995483,0.8504592776298523,8.82125004864065e-06,1.4958064556121826
101,1.0,0.6641548871994019,8.349467748303141e-07,0.08826686441898346,0.6641548871994019,0.8349467515945435,8.826686098473147e-06,1.499110460281372
102,1.0,0.6455154418945312,8.703094636075548e-07,0.08828900754451752,0.6455154418945312,0.8703094720840454,8.828900718071964e-06,1.5158337354660034
103,1.0,0.6839083433151245,8.315317359119945e-07,0.08832399547100067,0.6839083433151245,0.8315317630767822,8.832399544189684e-06,1.5154489278793335
104,1.0,0.6371558904647827,9.081520033760171e-07,0.08832083642482758,0.6371558904647827,0.9081519842147827,8.832083040033467e-06,1.5453166961669922
105,1.0,0.688544511795044,8.253526289081492e-07,0.08834867924451828,0.688544511795044,0.8253526091575623,8.834867912810296e-06,1.5139060020446777
106,1.0,0.6380849480628967,8.671675573168613e-07,0.08835902065038681,0.6380849480628967,0.8671675324440002,8.835902008286212e-06,1.5052613019943237
107,1.0,0.6638876795768738,8.144617709149315e-07,0.08838773518800735,0.6638876795768738,0.8144617676734924,8.838773283059709e-06,1.478358268737793
108,1.0,0.6293928027153015,8.318505138049659e-07,0.08840419352054596,0.6293928027153015,0.831850528717041,8.840419468469918e-06,1.461252212524414
109,1.0,0.6373322606086731,8.146489562932402e-07,0.08841947466135025,0.6373322606086731,0.8146489858627319,8.841947419568896e-06,1.4519901275634766
110,1.0,0.6341015696525574,8.10059646028094e-07,0.08843373507261276,0.6341015696525574,0.810059666633606,8.843373507261276e-06,1.4441699981689453
111,1.0,0.6164025068283081,8.250495966422022e-07,0.08843792974948883,0.6164025068283081,0.8250495791435242,8.843792784318794e-06,1.4414608478546143
112,1.0,0.6507377624511719,7.997849138519086e-07,0.08844400942325592,0.6507377624511719,0.7997848987579346,8.844400326779578e-06,1.4505314826965332
113,1.0,0.6237178444862366,9.002757224152447e-07,0.0884440466761589,0.6237178444862366,0.900275707244873,8.844404874253087e-06,1.5240023136138916
114,1.0,0.7208130955696106,8.663495236760355e-07,0.08848495781421661,0.7208130955696106,0.8663495182991028,8.848495781421661e-06,1.5871714353561401
115,1.0,0.7057744860649109,1.0321385843781172e-06,0.08851289004087448,0.7057744860649109,1.0321385860443115,8.851288839650806e-06,1.737921953201294
116,1.0,0.6835454702377319,8.555854833502963e-07,0.08866135030984879,0.6835454702377319,0.8555854558944702,8.866134521667846e-06,1.539139747619629
117,1.0,0.7067320942878723,8.308649057653383e-07,0.08874579519033432,0.7067320942878723,0.8308649063110352,8.874579179973807e-06,1.5376057624816895
118,1.0,0.677334725856781,8.972684781838325e-07,0.08884188532829285,0.677334725856781,0.8972684741020203,8.884187991498038e-06,1.5746121406555176
119,1.0,0.7175717353820801,8.501656338921748e-07,0.08895662426948547,0.7175717353820801,0.850165605545044,8.895662176655605e-06,1.5677462816238403
120,1.0,0.6816830635070801,9.259726425625558e-07,0.08898778259754181,0.6816830635070801,0.9259726405143738,8.89877810550388e-06,1.607664704322815
121,1.0,0.7035980820655823,8.388275318793603e-07,0.08906518667936325,0.7035980820655823,0.8388275504112244,8.906518814910669e-06,1.542434573173523
122,1.0,0.6539878845214844,8.690803952049464e-07,0.08909569680690765,0.6539878845214844,0.8690804243087769,8.909569260140415e-06,1.5230772495269775
123,1.0,0.6893740296363831,8.110097269309335e-07,0.0891212522983551,0.6893740296363831,0.8110097050666809,8.912124940252397e-06,1.5003926753997803
124,1.0,0.6451332569122314,8.355071372534439e-07,0.08913850784301758,0.6451332569122314,0.8355071544647217,8.91385025170166e-06,1.4806493520736694
125,1.0,0.652938723564148,8.154925126291346e-07,0.08914503455162048,0.652938723564148,0.8154925107955933,8.914503268897533e-06,1.4684401750564575
126,1.0,0.6450773477554321,8.07883395737008e-07,0.08915145695209503,0.6450773477554321,0.8078833818435669,8.915145372156985e-06,1.4529696702957153
127,1.0,0.6281831860542297,8.175690595635388e-07,0.08914749324321747,0.6281831860542297,0.8175690770149231,8.914748832467012e-06,1.4457612037658691
128,1.0,0.6500915288925171,7.935241228551604e-07,0.08915494382381439,0.6500915288925171,0.7935241460800171,8.915493708627764e-06,1.4436246156692505
129,1.0,0.6253554821014404,8.665421660225547e-07,0.08916930854320526,0.6253554821014404,0.8665421605110168,8.916930710256565e-06,1.4919065237045288
130,1.0,0.7362967729568481,8.600212595410994e-07,0.08921198546886444,0.7362967729568481,0.8600212335586548,8.921198059397284e-06,1.5963269472122192
131,1.0,0.7589736580848694,1.1475585779407993e-06,0.08927305787801743,0.7589736580848694,1.147558569908142,8.92730531631969e-06,1.9065412282943726
132,1.0,0.7076253294944763,8.813698286758154e-07,0.08946378529071808,0.7076253294944763,0.8813698291778564,8.94637832971057e-06,1.5890041589736938
133,1.0,0.7455535531044006,8.42810209178424e-07,0.0895802229642868,0.7455535531044006,0.8428102135658264,8.958021680882666e-06,1.5883727073669434
134,1.0,0.7031641006469727,9.187571095026215e-07,0.08972690999507904,0.7031641006469727,0.9187570810317993,8.972690920927562e-06,1.6219301223754883
135,1.0,0.7461104989051819,8.58242117374175e-07,0.08988524973392487,0.7461104989051819,0.8582420945167542,8.988524314190727e-06,1.6043615341186523
136,1.0,0.7157292366027832,9.38987682275183e-07,0.08992843329906464,0.7157292366027832,0.938987672328949,8.992843504529446e-06,1.6547259092330933
137,1.0,0.7234481573104858,8.52338132517616e-07,0.09002214670181274,0.7234481573104858,0.8523381352424622,9.002214028441813e-06,1.5757954120635986
138,1.0,0.6942538022994995,8.68623999394913e-07,0.09007404744625092,0.6942538022994995,0.8686239719390869,9.007404514704831e-06,1.5628868341445923
139,1.0,0.7048218250274658,8.222854148698389e-07,0.0901021957397461,0.7048218250274658,0.8222854137420654,9.010219400806818e-06,1.527116298675537
140,1.0,0.6673243641853333,8.398565114475787e-07,0.09011523425579071,0.6673243641853333,0.8398565053939819,9.01152361620916e-06,1.5071899890899658
141,1.0,0.6728168725967407,8.140856948557484e-07,0.09012863039970398,0.6728168725967407,0.8140857219696045,9.01286239241017e-06,1.486911654472351
142,1.0,0.65249103307724,8.195758027795819e-07,0.09013455361127853,0.65249103307724,0.8195757865905762,9.013455382955726e-06,1.4720759391784668
143,1.0,0.6603461503982544,7.988401193870232e-07,0.09014539420604706,0.6603461503982544,0.7988401055335999,9.01453950064024e-06,1.4591953754425049
144,1.0,0.6301944851875305,8.275672485069663e-07,0.09014835953712463,0.6301944851875305,0.8275672197341919,9.014835995913018e-06,1.457770824432373
145,1.0,0.6850940585136414,7.950873737172515e-07,0.09016233682632446,0.6850940585136414,0.7950873970985413,9.016233889269643e-06,1.4801905155181885
146,1.0,0.6613991856575012,9.680430821390473e-07,0.09017425030469894,0.6613991856575012,0.9680430889129639,9.017424417834263e-06,1.6294512748718262
147,1.0,0.7407149076461792,8.861641731527925e-07,0.09024710208177567,0.7407149076461792,0.8861641883850098,9.024710379890166e-06,1.6268881559371948
148,1.0,0.7154020667076111,9.775533271749737e-07,0.09028686583042145,0.7154020667076111,0.9775533080101013,9.028686690726317e-06,1.6929644346237183
149,1.0,0.676221489906311,8.193520670829457e-07,0.0904514417052269,0.676221489906311,0.8193520903587341,9.045143997354899e-06,1.4955825805664062
150,1.0,0.6985111236572266,8.141046237142291e-07,0.09055668115615845,0.6985111236572266,0.8141046166419983,9.055667760549113e-06,1.512624740600586
151,1.0,0.6729564666748047,9.03675754670985e-07,0.09062130004167557,0.6729564666748047,0.9036757349967957,9.06212972040521e-06,1.576641321182251
152,1.0,0.7268005013465881,8.136131555147585e-07,0.0907234251499176,0.7268005013465881,0.8136131763458252,9.072342436411418e-06,1.5404226779937744
153,1.0,0.662689745426178,8.95464040695515e-07,0.09073720872402191,0.662689745426178,0.8954640626907349,9.073720320884604e-06,1.5581629276275635
154,1.0,0.6865985989570618,7.966851853780099e-07,0.09078378230333328,0.6865985989570618,0.7966851592063904,9.078377843252383e-06,1.483292818069458
155,1.0,0.6562605500221252,8.04186697678233e-07,0.09080919623374939,0.6562605500221252,0.8041867017745972,9.080918971449137e-06,1.460456371307373
156,1.0,0.6542933583259583,7.937155714898836e-07,0.09082067012786865,0.6542933583259583,0.7937155961990356,9.082066753762774e-06,1.4480180740356445
157,1.0,0.6595999598503113,7.79766310188279e-07,0.09083498269319534,0.6595999598503113,0.779766321182251,9.083498298423365e-06,1.439375400543213
158,1.0,0.6271697878837585,8.281367627205327e-07,0.0908316969871521,0.6271697878837585,0.8281367421150208,9.083169061341323e-06,1.4553155899047852
159,1.0,0.6896337866783142,7.811414661773597e-07,0.09085427224636078,0.6896337866783142,0.781141459941864,9.085427336685825e-06,1.470784306526184
160,1.0,0.6444502472877502,9.095872997022525e-07,0.09085184335708618,0.6444502472877502,0.9095873236656189,9.085184501600452e-06,1.554046630859375
161,1.0,0.690100908279419,8.05081072030589e-07,0.0909133329987526,0.690100908279419,0.8050810694694519,9.091332685784437e-06,1.4951910972595215
162,1.0,0.6614631414413452,8.037923180381767e-07,0.09093081951141357,0.6614631414413452,0.8037922978401184,9.093081644095946e-06,1.4652645587921143
163,1.0,0.6340775489807129,7.794172915964737e-07,0.09100712835788727,0.6340775489807129,0.7794172763824463,9.100712304643821e-06,1.413503885269165
164,1.0,0.6581130027770996,7.523525482611149e-07,0.09105944633483887,0.6581130027770996,0.7523525357246399,9.10594462766312e-06,1.4104745388031006
165,1.0,0.6207842826843262,7.99034182819014e-07,0.09107435494661331,0.6207842826843262,0.7990341782569885,9.107435289479326e-06,1.4198274612426758
166,1.0,0.6615456342697144,7.562316000075953e-07,0.09110547602176666,0.6615456342697144,0.7562316060066223,9.110547580348793e-06,1.4177863597869873
167,1.0,0.6233252882957458,8.145305514517531e-07,0.09110105037689209,0.6233252882957458,0.8145305514335632,9.11010465642903e-06,1.437864899635315
168,1.0,0.6514670848846436,7.541353852502652e-07,0.09112592041492462,0.6514670848846436,0.7541353702545166,9.112592124438379e-06,1.405611515045166
169,1.0,0.618057370185852,7.716625987086445e-07,0.09112033247947693,0.618057370185852,0.7716625928878784,9.112032785196789e-06,1.3897290229797363
170,1.0,0.6257889866828918,7.418681775561708e-07,0.09113667905330658,0.6257889866828918,0.7418681979179382,9.113668056670576e-06,1.367666244506836
171,1.0,0.6231652498245239,7.344157211264246e-07,0.0911426842212677,0.6231652498245239,0.7344157099723816,9.114268323173746e-06,1.3575899600982666
172,1.0,0.6049224734306335,7.425524017889984e-07,0.0911543071269989,0.6049224734306335,0.7425523996353149,9.115430657402612e-06,1.3474838733673096
173,1.0,0.6225973963737488,7.15302917342342e-07,0.09116164594888687,0.6225973963737488,0.7153029441833496,9.116164619626943e-06,1.337909460067749
174,1.0,0.591797947883606,7.413655112031847e-07,0.09115587174892426,0.591797947883606,0.7413654923439026,9.115587090491317e-06,1.3331725597381592
175,1.0,0.6233298182487488,7.136949875530263e-07,0.09115999937057495,0.6233298182487488,0.7136949896812439,9.116000001085922e-06,1.3370338678359985
176,1.0,0.5956294536590576,7.771298555780959e-07,0.09115377813577652,0.5956294536590576,0.7771298289299011,9.11537790670991e-06,1.3727684020996094
177,1.0,0.6610141396522522,7.485922424166347e-07,0.09117378294467926,0.6610141396522522,0.7485922574996948,9.117377885559108e-06,1.4096155166625977
178,1.0,0.6464186310768127,8.670346574035648e-07,0.09118683636188507,0.6464186310768127,0.8670346736907959,9.118683010456152e-06,1.5134623050689697
179,1.0,0.6415545344352722,7.597276407977915e-07,0.09127454459667206,0.6415545344352722,0.7597276568412781,9.12745417736005e-06,1.4012913703918457
180,1.0,0.644311785697937,7.179384056144045e-07,0.09131649136543274,0.644311785697937,0.7179384231567383,9.131648766924627e-06,1.3622593879699707
181,1.0,0.6177699565887451,7.522831992901047e-07,0.09138405323028564,0.6177699565887451,0.7522832155227661,9.138405403064098e-06,1.3700623512268066
182,1.0,0.6541069746017456,7.27638052921975e-07,0.09145781397819519,0.6541069746017456,0.7276380658149719,9.145781405095477e-06,1.3817542791366577
183,1.0,0.6207953095436096,7.774087862344459e-07,0.09146150946617126,0.6207953095436096,0.77740877866745,9.146150659944396e-06,1.398213267326355
184,1.0,0.6455160975456238,7.139842068681901e-07,0.09150460362434387,0.6455160975456238,0.7139841914176941,9.150459845841397e-06,1.3595094680786133
185,1.0,0.6065137982368469,7.326049171751947e-07,0.09151189029216766,0.6065137982368469,0.7326049208641052,9.151188351097517e-06,1.3391278982162476
186,1.0,0.6189408302307129,7.066798843879951e-07,0.09152363240718842,0.6189408302307129,0.7066798806190491,9.152363418252207e-06,1.3256298303604126
187,1.0,0.6116790771484375,7.061987048473384e-07,0.09154108166694641,0.6116790771484375,0.7061986923217773,9.154107829090208e-06,1.3178869485855103
188,1.0,0.5925368666648865,7.26145003682177e-07,0.09154295921325684,0.5925368666648865,0.7261450290679932,9.154296094493475e-06,1.3186911344528198
189,1.0,0.6275647282600403,6.963108489799197e-07,0.09156163036823273,0.6275647282600403,0.6963108777999878,9.156162377621513e-06,1.3238848447799683
